date,hour,birth_year,sex,province,city,fp_num
2020-02-03,11,70,female,Seoul,Gangnam-gu,26400
2020-02-03,11,70,male,Seoul,Gangnam-gu,19750
2020-02-03,11,70,female,Seoul,Gangseo-gu,22820
2020-02-03,11,70,male,Seoul,Gangseo-gu,14690
2020-02-03,11,70,female,Seoul,Geumcheon-gu,10580
2020-02-03,11,70,male,Seoul,Geumcheon-gu,7920
2020-02-03,11,70,female,Seoul,Guro-gu,17590
2020-02-03,11,70,male,Seoul,Guro-gu,13500
2020-02-03,11,70,female,Seoul,Gwanak-gu,19640
2020-02-03,11,70,male,Seoul,Gwanak-gu,15060
2020-02-03,11,70,female,Seoul,Gwangjin-gu,13790
2020-02-03,11,70,male,Seoul,Gwangjin-gu,9800
2020-02-03,11,70,female,Seoul,Jongno-gu,12980
2020-02-03,11,70,male,Seoul,Jongno-gu,12620
2020-02-03,11,70,female,Seoul,Jung-gu,12140
2020-02-03,11,70,male,Seoul,Jung-gu,10990
2020-02-03,11,70,female,Seoul,Jungnang-gu,17330
2020-02-03,11,70,male,Seoul,Jungnang-gu,11930
2020-02-03,11,70,female,Seoul,Mapo-gu,17590
2020-02-03,11,70,male,Seoul,Mapo-gu,12110
2020-02-03,11,70,female,Seoul,Nowon-gu,24870
2020-02-03,11,70,male,Seoul,Nowon-gu,14830
2020-02-03,11,70,female,Seoul,Seocho-gu,19250
2020-02-03,11,70,male,Seoul,Seocho-gu,15920
2020-02-03,11,70,female,Seoul,Seodaemun-gu,17370
2020-02-03,11,70,male,Seoul,Seodaemun-gu,11710
2020-02-03,11,70,female,Seoul,Seongbuk-gu,21350
2020-02-03,11,70,male,Seoul,Seongbuk-gu,14430
2020-02-03,11,70,female,Seoul,Seongdong-gu,13690
2020-02-03,11,70,male,Seoul,Seongdong-gu,10070
2020-02-03,11,70,female,Seoul,Songpa-gu,23430
2020-02-03,11,70,male,Seoul,Songpa-gu,16840
2020-02-03,11,70,female,Seoul,Yangcheon-gu,16910
2020-02-03,11,70,male,Seoul,Yangcheon-gu,10680
2020-02-03,11,70,female,Seoul,Yeongdeungpo-gu,19670
2020-02-03,11,70,male,Seoul,Yeongdeungpo-gu,15180
2020-02-03,11,70,female,Seoul,Yongsan-gu,12680
2020-02-03,11,70,male,Seoul,Yongsan-gu,9120
2020-02-03,12,70,female,Seoul,Dobong-gu,16410
2020-02-03,12,70,male,Seoul,Dobong-gu,11190
2020-02-03,12,70,female,Seoul,Dongdaemun-gu,19640
2020-02-03,12,70,male,Seoul,Dongdaemun-gu,14930
2020-02-03,12,70,female,Seoul,Dongjag-gu,18130
2020-02-03,12,70,male,Seoul,Dongjag-gu,12650
2020-02-03,12,70,female,Seoul,Eunpyeong-gu,22680
2020-02-03,12,70,male,Seoul,Eunpyeong-gu,15380
2020-02-03,12,70,female,Seoul,Gangbuk-gu,17510
2020-02-03,12,70,male,Seoul,Gangbuk-gu,11680
2020-02-03,12,70,female,Seoul,Gangdong-gu,17020
2020-02-03,12,70,male,Seoul,Gangdong-gu,12200
2020-02-03,12,70,female,Seoul,Gangnam-gu,26600
2020-02-03,12,70,male,Seoul,Gangnam-gu,19660
2020-02-03,12,70,female,Seoul,Gangseo-gu,22950
2020-02-03,12,70,male,Seoul,Gangseo-gu,14740
2020-02-03,12,70,female,Seoul,Geumcheon-gu,10760
2020-02-03,12,70,male,Seoul,Geumcheon-gu,7990
2020-02-03,12,70,female,Seoul,Guro-gu,17610
2020-02-03,12,70,male,Seoul,Guro-gu,13460
2020-02-03,12,70,female,Seoul,Gwanak-gu,19710
2020-02-03,12,70,male,Seoul,Gwanak-gu,14860
2020-02-03,12,70,female,Seoul,Gwangjin-gu,13800
2020-02-03,12,70,male,Seoul,Gwangjin-gu,9850
2020-02-03,12,70,female,Seoul,Jongno-gu,12960
2020-02-03,12,70,male,Seoul,Jongno-gu,13140
2020-02-03,12,70,female,Seoul,Jung-gu,12160
2020-02-03,12,70,male,Seoul,Jung-gu,11350
2020-02-03,12,70,female,Seoul,Jungnang-gu,17450
2020-02-03,12,70,male,Seoul,Jungnang-gu,11980
2020-02-03,12,70,female,Seoul,Mapo-gu,17760
2020-02-03,12,70,male,Seoul,Mapo-gu,12220
2020-02-03,12,70,female,Seoul,Nowon-gu,24840
2020-02-03,12,70,male,Seoul,Nowon-gu,14790
2020-02-03,12,70,female,Seoul,Seocho-gu,19310
2020-02-03,12,70,male,Seoul,Seocho-gu,16040
2020-02-03,12,70,female,Seoul,Seodaemun-gu,17370
2020-02-03,12,70,male,Seoul,Seodaemun-gu,11560
2020-02-03,12,70,female,Seoul,Seongbuk-gu,21450
2020-02-03,12,70,male,Seoul,Seongbuk-gu,14340
2020-02-03,12,70,female,Seoul,Seongdong-gu,13730
2020-02-03,12,70,male,Seoul,Seongdong-gu,10060
2020-02-03,12,70,female,Seoul,Songpa-gu,23590
2020-02-03,12,70,male,Seoul,Songpa-gu,17020
2020-02-03,12,70,female,Seoul,Yangcheon-gu,17010
2020-02-03,12,70,male,Seoul,Yangcheon-gu,10710
2020-02-03,12,70,female,Seoul,Yeongdeungpo-gu,19850
2020-02-03,12,70,male,Seoul,Yeongdeungpo-gu,15210
2020-02-03,12,70,female,Seoul,Yongsan-gu,12870
2020-02-03,12,70,male,Seoul,Yongsan-gu,9060
2020-02-03,13,70,female,Seoul,Dobong-gu,16500
2020-02-03,13,70,male,Seoul,Dobong-gu,11090
2020-02-03,13,70,female,Seoul,Dongdaemun-gu,19760
2020-02-03,13,70,male,Seoul,Dongdaemun-gu,15150
2020-02-03,13,70,female,Seoul,Dongjag-gu,18360
2020-02-03,13,70,male,Seoul,Dongjag-gu,12820
2020-02-03,13,70,female,Seoul,Eunpyeong-gu,22770
2020-02-03,13,70,male,Seoul,Eunpyeong-gu,15480
2020-02-03,13,70,female,Seoul,Gangbuk-gu,17350
2020-02-03,13,70,male,Seoul,Gangbuk-gu,11690
2020-02-03,13,70,female,Seoul,Gangdong-gu,17040
2020-02-03,13,70,male,Seoul,Gangdong-gu,12370
2020-02-03,13,70,female,Seoul,Gangnam-gu,26650
2020-02-03,13,70,male,Seoul,Gangnam-gu,20090
2020-02-03,13,70,female,Seoul,Gangseo-gu,23020
2020-02-03,13,70,male,Seoul,Gangseo-gu,14800
2020-02-03,13,70,female,Seoul,Geumcheon-gu,10720
2020-02-03,13,70,male,Seoul,Geumcheon-gu,7830
2020-02-03,13,70,female,Seoul,Guro-gu,17600
2020-02-03,13,70,male,Seoul,Guro-gu,13220
2020-02-03,13,70,female,Seoul,Gwanak-gu,19880
2020-02-03,13,70,male,Seoul,Gwanak-gu,14760
2020-02-03,13,70,female,Seoul,Gwangjin-gu,13780
2020-02-03,13,70,male,Seoul,Gwangjin-gu,9720
2020-02-03,13,70,female,Seoul,Jongno-gu,13270
2020-02-03,13,70,male,Seoul,Jongno-gu,13660
2020-02-03,13,70,female,Seoul,Jung-gu,11880
2020-02-03,13,70,male,Seoul,Jung-gu,11250
2020-02-03,13,70,female,Seoul,Jungnang-gu,17350
2020-02-03,13,70,male,Seoul,Jungnang-gu,11820
2020-02-03,13,70,female,Seoul,Mapo-gu,17740
2020-02-03,13,70,male,Seoul,Mapo-gu,12160
2020-02-03,13,70,female,Seoul,Nowon-gu,24950
2020-02-03,13,70,male,Seoul,Nowon-gu,14810
2020-02-03,13,70,female,Seoul,Seocho-gu,19400
2020-02-03,13,70,male,Seoul,Seocho-gu,16130
2020-02-03,13,70,female,Seoul,Seodaemun-gu,17400
2020-02-03,13,70,male,Seoul,Seodaemun-gu,11580
2020-02-03,13,70,female,Seoul,Seongbuk-gu,21310
2020-02-03,13,70,male,Seoul,Seongbuk-gu,14280
2020-02-03,13,70,female,Seoul,Seongdong-gu,13830
2020-02-03,13,70,male,Seoul,Seongdong-gu,10020
2020-02-03,13,70,female,Seoul,Songpa-gu,23470
2020-02-03,13,70,male,Seoul,Songpa-gu,16920
2020-02-03,13,70,female,Seoul,Yangcheon-gu,17010
2020-02-03,13,70,male,Seoul,Yangcheon-gu,10860
2020-02-03,13,70,female,Seoul,Yeongdeungpo-gu,19960
2020-02-03,13,70,male,Seoul,Yeongdeungpo-gu,15640
2020-02-03,13,70,female,Seoul,Yongsan-gu,12850
2020-02-03,13,70,male,Seoul,Yongsan-gu,9090
2020-02-03,14,70,female,Seoul,Dobong-gu,16380
2020-02-03,14,70,male,Seoul,Dobong-gu,10990
2020-02-03,14,70,female,Seoul,Dongdaemun-gu,19890
2020-02-03,14,70,male,Seoul,Dongdaemun-gu,15140
2020-02-03,14,70,female,Seoul,Dongjag-gu,18660
2020-02-03,14,70,male,Seoul,Dongjag-gu,12910
2020-02-03,14,70,female,Seoul,Eunpyeong-gu,22940
2020-02-03,14,70,male,Seoul,Eunpyeong-gu,15450
2020-02-03,14,70,female,Seoul,Gangbuk-gu,17430
2020-02-03,14,70,male,Seoul,Gangbuk-gu,11850
2020-02-03,14,70,female,Seoul,Gangdong-gu,17140
2020-02-03,14,70,male,Seoul,Gangdong-gu,12470
2020-02-03,14,70,female,Seoul,Gangnam-gu,26040
2020-02-03,14,70,male,Seoul,Gangnam-gu,20200
2020-02-03,14,70,female,Seoul,Gangseo-gu,23070
2020-02-03,14,70,male,Seoul,Gangseo-gu,14920
2020-02-03,14,70,female,Seoul,Geumcheon-gu,10780
2020-02-03,14,70,male,Seoul,Geumcheon-gu,7890
2020-02-03,14,70,female,Seoul,Guro-gu,17560
2020-02-03,14,70,male,Seoul,Guro-gu,13420
2020-02-03,14,70,female,Seoul,Gwanak-gu,20030
2020-02-03,14,70,male,Seoul,Gwanak-gu,14850
2020-02-03,14,70,female,Seoul,Gwangjin-gu,13780
2020-02-03,14,70,male,Seoul,Gwangjin-gu,9710
2020-02-03,14,70,female,Seoul,Jongno-gu,13040
2020-02-03,14,70,male,Seoul,Jongno-gu,13410
2020-02-03,14,70,female,Seoul,Jung-gu,11470
2020-02-03,14,70,male,Seoul,Jung-gu,11020
2020-02-03,14,70,female,Seoul,Jungnang-gu,17530
2020-02-03,14,70,male,Seoul,Jungnang-gu,12070
2020-02-03,14,70,female,Seoul,Mapo-gu,17620
2020-02-03,14,70,male,Seoul,Mapo-gu,12140
2020-02-03,14,70,female,Seoul,Nowon-gu,24960
2020-02-03,14,70,male,Seoul,Nowon-gu,14830
2020-02-03,14,70,female,Seoul,Seocho-gu,19110
2020-02-03,14,70,male,Seoul,Seocho-gu,15790
2020-02-03,14,70,female,Seoul,Seodaemun-gu,17520
2020-02-03,14,70,male,Seoul,Seodaemun-gu,11440
2020-02-03,14,70,female,Seoul,Seongbuk-gu,21470
2020-02-03,14,70,male,Seoul,Seongbuk-gu,14330
2020-02-03,14,70,female,Seoul,Seongdong-gu,13820
2020-02-03,14,70,male,Seoul,Seongdong-gu,10070
2020-02-03,14,70,female,Seoul,Songpa-gu,23590
2020-02-03,14,70,male,Seoul,Songpa-gu,16900
2020-02-03,14,70,female,Seoul,Yangcheon-gu,17120
2020-02-03,14,70,male,Seoul,Yangcheon-gu,10760
2020-02-03,14,70,female,Seoul,Yeongdeungpo-gu,19820
2020-02-03,14,70,male,Seoul,Yeongdeungpo-gu,15780
2020-02-03,14,70,female,Seoul,Yongsan-gu,12910
2020-02-03,14,70,male,Seoul,Yongsan-gu,9290
2020-02-03,15,70,female,Seoul,Dobong-gu,16600
2020-02-03,15,70,male,Seoul,Dobong-gu,11240
2020-02-03,15,70,female,Seoul,Dongdaemun-gu,19730
2020-02-03,15,70,male,Seoul,Dongdaemun-gu,14900
2020-02-03,15,70,female,Seoul,Dongjag-gu,18510
2020-02-03,15,70,male,Seoul,Dongjag-gu,12980
2020-02-03,15,70,female,Seoul,Eunpyeong-gu,23150
2020-02-03,15,70,male,Seoul,Eunpyeong-gu,15740
2020-02-03,15,70,female,Seoul,Gangbuk-gu,17620
2020-02-03,15,70,male,Seoul,Gangbuk-gu,12100
2020-02-03,15,70,female,Seoul,Gangdong-gu,17220
2020-02-03,15,70,male,Seoul,Gangdong-gu,12360
2020-02-03,15,70,female,Seoul,Gangnam-gu,24890
2020-02-03,15,70,male,Seoul,Gangnam-gu,19340
2020-02-03,15,70,female,Seoul,Gangseo-gu,23220
2020-02-03,15,70,male,Seoul,Gangseo-gu,15050
2020-02-03,15,70,female,Seoul,Geumcheon-gu,10760
2020-02-03,15,70,male,Seoul,Geumcheon-gu,7870
2020-02-03,15,70,female,Seoul,Guro-gu,17910
2020-02-03,15,70,male,Seoul,Guro-gu,13570
2020-02-03,15,70,female,Seoul,Gwanak-gu,20460
2020-02-03,15,70,male,Seoul,Gwanak-gu,15220
2020-02-03,15,70,female,Seoul,Gwangjin-gu,13790
2020-02-03,15,70,male,Seoul,Gwangjin-gu,9870
2020-02-03,15,70,female,Seoul,Jongno-gu,12590
2020-02-03,15,70,male,Seoul,Jongno-gu,12510
2020-02-03,15,70,female,Seoul,Jung-gu,10700
2020-02-03,15,70,male,Seoul,Jung-gu,10470
2020-02-03,15,70,female,Seoul,Jungnang-gu,17770
2020-02-03,15,70,male,Seoul,Jungnang-gu,12300
2020-02-03,15,70,female,Seoul,Mapo-gu,17810
2020-02-03,15,70,male,Seoul,Mapo-gu,12070
2020-02-03,15,70,female,Seoul,Nowon-gu,25220
2020-02-03,15,70,male,Seoul,Nowon-gu,15080
2020-02-03,15,70,female,Seoul,Seocho-gu,18280
2020-02-03,15,70,male,Seoul,Seocho-gu,15530
2020-02-03,15,70,female,Seoul,Seodaemun-gu,17420
2020-02-03,15,70,male,Seoul,Seodaemun-gu,11570
2020-02-03,15,70,female,Seoul,Seongbuk-gu,21640
2020-02-03,15,70,male,Seoul,Seongbuk-gu,14640
2020-02-03,15,70,female,Seoul,Seongdong-gu,13820
2020-02-03,15,70,male,Seoul,Seongdong-gu,10060
2020-02-03,15,70,female,Seoul,Songpa-gu,23420
2020-02-03,15,70,male,Seoul,Songpa-gu,16720
2020-02-03,15,70,female,Seoul,Yangcheon-gu,17280
2020-02-03,15,70,male,Seoul,Yangcheon-gu,11020
2020-02-03,15,70,female,Seoul,Yeongdeungpo-gu,19530
2020-02-03,15,70,male,Seoul,Yeongdeungpo-gu,15530
2020-02-03,15,70,female,Seoul,Yongsan-gu,12990
2020-02-03,15,70,male,Seoul,Yongsan-gu,9090
2020-02-03,16,70,female,Seoul,Dobong-gu,16880
2020-02-03,16,70,male,Seoul,Dobong-gu,11610
2020-02-03,16,70,female,Seoul,Dongdaemun-gu,19300
2020-02-03,16,70,male,Seoul,Dongdaemun-gu,14620
2020-02-03,16,70,female,Seoul,Dongjag-gu,18480
2020-02-03,16,70,male,Seoul,Dongjag-gu,13210
2020-02-03,16,70,female,Seoul,Eunpyeong-gu,23520
2020-02-03,16,70,male,Seoul,Eunpyeong-gu,16430
2020-02-03,16,70,female,Seoul,Gangbuk-gu,17860
2020-02-03,16,70,male,Seoul,Gangbuk-gu,12410
2020-02-03,16,70,female,Seoul,Gangdong-gu,17170
2020-02-03,16,70,male,Seoul,Gangdong-gu,12170
2020-02-03,16,70,female,Seoul,Gangnam-gu,23370
2020-02-03,16,70,male,Seoul,Gangnam-gu,18540
2020-02-03,16,70,female,Seoul,Gangseo-gu,23390
2020-02-03,16,70,male,Seoul,Gangseo-gu,15310
2020-02-03,16,70,female,Seoul,Geumcheon-gu,10970
2020-02-03,16,70,male,Seoul,Geumcheon-gu,7910
2020-02-03,16,70,female,Seoul,Guro-gu,18090
2020-02-03,16,70,male,Seoul,Guro-gu,13790
2020-02-03,16,70,female,Seoul,Gwanak-gu,20750
2020-02-03,16,70,male,Seoul,Gwanak-gu,15660
2020-02-03,16,70,female,Seoul,Gwangjin-gu,13840
2020-02-03,16,70,male,Seoul,Gwangjin-gu,10000
2020-02-03,16,70,female,Seoul,Jongno-gu,11530
2020-02-03,16,70,male,Seoul,Jongno-gu,11120
2020-02-03,16,70,female,Seoul,Jung-gu,9930
2020-02-03,16,70,male,Seoul,Jung-gu,9460
2020-02-03,16,70,female,Seoul,Jungnang-gu,17970
2020-02-03,16,70,male,Seoul,Jungnang-gu,12500
2020-02-03,16,70,female,Seoul,Mapo-gu,17740
2020-02-03,16,70,male,Seoul,Mapo-gu,12120
2020-02-03,16,70,female,Seoul,Nowon-gu,25710
2020-02-03,16,70,male,Seoul,Nowon-gu,15340
2020-02-03,16,70,female,Seoul,Seocho-gu,17710
2020-02-03,16,70,male,Seoul,Seocho-gu,15060
2020-02-03,16,70,female,Seoul,Seodaemun-gu,17400
2020-02-03,16,70,male,Seoul,Seodaemun-gu,11650
2020-02-03,16,70,female,Seoul,Seongbuk-gu,21840
2020-02-03,16,70,male,Seoul,Seongbuk-gu,14870
2020-02-03,16,70,female,Seoul,Seongdong-gu,13950
2020-02-03,16,70,male,Seoul,Seongdong-gu,10060
2020-02-03,16,70,female,Seoul,Songpa-gu,23270
2020-02-03,16,70,male,Seoul,Songpa-gu,16790
2020-02-03,16,70,female,Seoul,Yangcheon-gu,17410
2020-02-03,16,70,male,Seoul,Yangcheon-gu,11160
2020-02-03,16,70,female,Seoul,Yeongdeungpo-gu,19190
2020-02-03,16,70,male,Seoul,Yeongdeungpo-gu,15190
2020-02-03,16,70,female,Seoul,Yongsan-gu,12890
2020-02-03,16,70,male,Seoul,Yongsan-gu,9090
2020-02-03,17,70,female,Seoul,Dobong-gu,17070
2020-02-03,17,70,male,Seoul,Dobong-gu,11840
2020-02-03,17,70,female,Seoul,Dongdaemun-gu,18950
2020-02-03,17,70,male,Seoul,Dongdaemun-gu,14250
2020-02-03,17,70,female,Seoul,Dongjag-gu,18510
2020-02-03,17,70,male,Seoul,Dongjag-gu,13530
2020-02-03,17,70,female,Seoul,Eunpyeong-gu,23800
2020-02-03,17,70,male,Seoul,Eunpyeong-gu,16730
2020-02-03,17,70,female,Seoul,Gangbuk-gu,18050
2020-02-03,17,70,male,Seoul,Gangbuk-gu,12810
2020-02-03,17,70,female,Seoul,Gangdong-gu,17060
2020-02-03,17,70,male,Seoul,Gangdong-gu,12240
2020-02-03,17,70,female,Seoul,Gangnam-gu,22270
2020-02-03,17,70,male,Seoul,Gangnam-gu,17580
2020-02-03,17,70,female,Seoul,Gangseo-gu,23600
2020-02-03,17,70,male,Seoul,Gangseo-gu,15620
2020-02-03,17,70,female,Seoul,Geumcheon-gu,10920
2020-02-03,17,70,male,Seoul,Geumcheon-gu,7840
2020-02-03,17,70,female,Seoul,Guro-gu,18130
2020-02-03,17,70,male,Seoul,Guro-gu,13860
2020-02-03,17,70,female,Seoul,Gwanak-gu,20910
2020-02-03,17,70,male,Seoul,Gwanak-gu,15980
2020-02-03,17,70,female,Seoul,Gwangjin-gu,13940
2020-02-03,17,70,male,Seoul,Gwangjin-gu,10380
2020-02-03,17,70,female,Seoul,Jongno-gu,10820
2020-02-03,17,70,male,Seoul,Jongno-gu,9720
2020-02-03,17,70,female,Seoul,Jung-gu,9040
2020-02-03,17,70,male,Seoul,Jung-gu,8230
2020-02-03,17,70,female,Seoul,Jungnang-gu,18270
2020-02-03,17,70,male,Seoul,Jungnang-gu,12800
2020-02-03,17,70,female,Seoul,Mapo-gu,17570
2020-02-03,17,70,male,Seoul,Mapo-gu,12220
2020-02-03,17,70,female,Seoul,Nowon-gu,25810
2020-02-03,17,70,male,Seoul,Nowon-gu,15660
2020-02-03,17,70,female,Seoul,Seocho-gu,17130
2020-02-03,17,70,male,Seoul,Seocho-gu,14320
2020-02-03,17,70,female,Seoul,Seodaemun-gu,17450
2020-02-03,17,70,male,Seoul,Seodaemun-gu,11830
2020-02-03,17,70,female,Seoul,Seongbuk-gu,22170
2020-02-03,17,70,male,Seoul,Seongbuk-gu,15390
2020-02-03,17,70,female,Seoul,Seongdong-gu,14040
2020-02-03,17,70,male,Seoul,Seongdong-gu,10030
2020-02-03,17,70,female,Seoul,Songpa-gu,23220
2020-02-03,17,70,male,Seoul,Songpa-gu,16880
2020-02-03,17,70,female,Seoul,Yangcheon-gu,17470
2020-02-03,17,70,male,Seoul,Yangcheon-gu,11480
2020-02-03,17,70,female,Seoul,Yeongdeungpo-gu,18790
2020-02-03,17,70,male,Seoul,Yeongdeungpo-gu,14620
2020-02-03,17,70,female,Seoul,Yongsan-gu,12880
2020-02-03,17,70,male,Seoul,Yongsan-gu,8900
2020-02-03,18,70,female,Seoul,Dobong-gu,17100
2020-02-03,18,70,male,Seoul,Dobong-gu,12120
2020-02-03,18,70,female,Seoul,Dongdaemun-gu,18670
2020-02-03,18,70,male,Seoul,Dongdaemun-gu,14040
2020-02-03,18,70,female,Seoul,Dongjag-gu,18480
2020-02-03,18,70,male,Seoul,Dongjag-gu,13640
2020-02-03,18,70,female,Seoul,Eunpyeong-gu,24010
2020-02-03,18,70,male,Seoul,Eunpyeong-gu,17250
2020-02-03,18,70,female,Seoul,Gangbuk-gu,18170
2020-02-03,18,70,male,Seoul,Gangbuk-gu,13140
2020-02-03,18,70,female,Seoul,Gangdong-gu,17010
2020-02-03,18,70,male,Seoul,Gangdong-gu,12440
2020-02-03,18,70,female,Seoul,Gangnam-gu,21470
2020-02-03,18,70,male,Seoul,Gangnam-gu,16850
2020-02-03,18,70,female,Seoul,Gangseo-gu,23720
2020-02-03,18,70,male,Seoul,Gangseo-gu,15810
2020-02-03,18,70,female,Seoul,Geumcheon-gu,10910
2020-02-03,18,70,male,Seoul,Geumcheon-gu,7820
2020-02-03,18,70,female,Seoul,Guro-gu,18150
2020-02-03,18,70,male,Seoul,Guro-gu,13820
2020-02-03,18,70,female,Seoul,Gwanak-gu,21080
2020-02-03,18,70,male,Seoul,Gwanak-gu,16280
2020-02-03,18,70,female,Seoul,Gwangjin-gu,13860
2020-02-03,18,70,male,Seoul,Gwangjin-gu,10400
2020-02-03,18,70,female,Seoul,Jongno-gu,10250
2020-02-03,18,70,male,Seoul,Jongno-gu,8440
2020-02-03,18,70,female,Seoul,Jung-gu,8380
2020-02-03,18,70,male,Seoul,Jung-gu,6930
2020-02-03,18,70,female,Seoul,Jungnang-gu,18490
2020-02-03,18,70,male,Seoul,Jungnang-gu,13170
2020-02-03,18,70,female,Seoul,Mapo-gu,17600
2020-02-03,18,70,male,Seoul,Mapo-gu,12350
2020-02-03,18,70,female,Seoul,Nowon-gu,26020
2020-02-03,18,70,male,Seoul,Nowon-gu,15900
2020-02-03,18,70,female,Seoul,Seocho-gu,16680
2020-02-03,18,70,male,Seoul,Seocho-gu,13830
2020-02-03,18,70,female,Seoul,Seodaemun-gu,17490
2020-02-03,18,70,male,Seoul,Seodaemun-gu,11970
2020-02-03,18,70,female,Seoul,Seongbuk-gu,22350
2020-02-03,18,70,male,Seoul,Seongbuk-gu,15680
2020-02-03,18,70,female,Seoul,Seongdong-gu,13960
2020-02-03,18,70,male,Seoul,Seongdong-gu,9720
2020-02-03,18,70,female,Seoul,Songpa-gu,23100
2020-02-03,18,70,male,Seoul,Songpa-gu,17060
2020-02-03,18,70,female,Seoul,Yangcheon-gu,17530
2020-02-03,18,70,male,Seoul,Yangcheon-gu,11660
2020-02-03,18,70,female,Seoul,Yeongdeungpo-gu,18640
2020-02-03,18,70,male,Seoul,Yeongdeungpo-gu,14190
2020-02-03,18,70,female,Seoul,Yongsan-gu,12810
2020-02-03,18,70,male,Seoul,Yongsan-gu,8960
2020-02-03,19,70,female,Seoul,Dobong-gu,17240
2020-02-03,19,70,male,Seoul,Dobong-gu,12410
2020-02-03,19,70,female,Seoul,Dongdaemun-gu,18630
2020-02-03,19,70,male,Seoul,Dongdaemun-gu,13920
2020-02-03,19,70,female,Seoul,Dongjag-gu,18550
2020-02-03,19,70,male,Seoul,Dongjag-gu,13720
2020-02-03,19,70,female,Seoul,Eunpyeong-gu,24210
2020-02-03,19,70,male,Seoul,Eunpyeong-gu,17550
2020-02-03,19,70,female,Seoul,Gangbuk-gu,18200
2020-02-03,19,70,male,Seoul,Gangbuk-gu,13250
2020-02-03,19,70,female,Seoul,Gangdong-gu,17140
2020-02-03,19,70,male,Seoul,Gangdong-gu,12490
2020-02-03,19,70,female,Seoul,Gangnam-gu,20880
2020-02-03,19,70,male,Seoul,Gangnam-gu,16250
2020-02-03,19,70,female,Seoul,Gangseo-gu,23790
2020-02-03,19,70,male,Seoul,Gangseo-gu,15840
2020-02-03,19,70,female,Seoul,Geumcheon-gu,10860
2020-02-03,19,70,male,Seoul,Geumcheon-gu,7830
2020-02-03,19,70,female,Seoul,Guro-gu,18110
2020-02-03,19,70,male,Seoul,Guro-gu,13780
2020-02-03,19,70,female,Seoul,Gwanak-gu,21110
2020-02-03,19,70,male,Seoul,Gwanak-gu,16410
2020-02-03,19,70,female,Seoul,Gwangjin-gu,13940
2020-02-03,19,70,male,Seoul,Gwangjin-gu,10350
2020-02-03,19,70,female,Seoul,Jongno-gu,9870
2020-02-03,19,70,male,Seoul,Jongno-gu,7500
2020-02-03,19,70,female,Seoul,Jung-gu,7910
2020-02-03,19,70,male,Seoul,Jung-gu,6140
2020-02-03,19,70,female,Seoul,Jungnang-gu,18650
2020-02-03,19,70,male,Seoul,Jungnang-gu,13350
2020-02-03,19,70,female,Seoul,Mapo-gu,17560
2020-02-03,19,70,male,Seoul,Mapo-gu,12310
2020-02-03,19,70,female,Seoul,Nowon-gu,26250
2020-02-03,19,70,male,Seoul,Nowon-gu,16200
2020-02-03,19,70,female,Seoul,Seocho-gu,16300
2020-02-03,19,70,male,Seoul,Seocho-gu,13330
2020-02-03,19,70,female,Seoul,Seodaemun-gu,17450
2020-02-03,19,70,male,Seoul,Seodaemun-gu,12110
2020-02-03,19,70,female,Seoul,Seongbuk-gu,22470
2020-02-03,19,70,male,Seoul,Seongbuk-gu,15970
2020-02-03,19,70,female,Seoul,Seongdong-gu,13860
2020-02-03,19,70,male,Seoul,Seongdong-gu,9710
2020-02-03,19,70,female,Seoul,Songpa-gu,22960
2020-02-03,19,70,male,Seoul,Songpa-gu,17080
2020-02-03,19,70,female,Seoul,Yangcheon-gu,17680
2020-02-03,19,70,male,Seoul,Yangcheon-gu,11940
2020-02-03,19,70,female,Seoul,Yeongdeungpo-gu,18410
2020-02-03,19,70,male,Seoul,Yeongdeungpo-gu,13830
2020-02-03,19,70,female,Seoul,Yongsan-gu,12730
2020-02-03,19,70,male,Seoul,Yongsan-gu,8720
2020-02-03,20,70,female,Seoul,Dobong-gu,17350
2020-02-03,20,70,male,Seoul,Dobong-gu,12520
2020-02-03,20,70,female,Seoul,Dongdaemun-gu,18640
2020-02-03,20,70,male,Seoul,Dongdaemun-gu,13780
2020-02-03,20,70,female,Seoul,Dongjag-gu,18430
2020-02-03,20,70,male,Seoul,Dongjag-gu,13720
2020-02-03,20,70,female,Seoul,Eunpyeong-gu,24310
2020-02-03,20,70,male,Seoul,Eunpyeong-gu,17630
2020-02-03,20,70,female,Seoul,Gangbuk-gu,18160
2020-02-03,20,70,male,Seoul,Gangbuk-gu,13290
2020-02-03,20,70,female,Seoul,Gangdong-gu,17080
2020-02-03,20,70,male,Seoul,Gangdong-gu,12520
2020-02-03,20,70,female,Seoul,Gangnam-gu,20530
2020-02-03,20,70,male,Seoul,Gangnam-gu,15920
2020-02-03,20,70,female,Seoul,Gangseo-gu,23840
2020-02-03,20,70,male,Seoul,Gangseo-gu,15980
2020-02-03,20,70,female,Seoul,Geumcheon-gu,10800
2020-02-03,20,70,male,Seoul,Geumcheon-gu,7780
2020-02-03,20,70,female,Seoul,Guro-gu,18160
2020-02-03,20,70,male,Seoul,Guro-gu,13850
2020-02-03,20,70,female,Seoul,Gwanak-gu,21250
2020-02-03,20,70,male,Seoul,Gwanak-gu,16510
2020-02-03,20,70,female,Seoul,Gwangjin-gu,13960
2020-02-03,20,70,male,Seoul,Gwangjin-gu,10380
2020-02-03,20,70,female,Seoul,Jongno-gu,9620
